Model,MDO3054
Firmware Version,1.30

Waveform Type,ANALOG,,,,,Waveform Type,ANALOG
Point Format,Y,,,,,Point Format,Y
Horizontal Units,s,,,,,Horizontal Units,s
Horizontal Scale,8e-07,,,,,Horizontal Scale,8e-07
Horizontal Delay,2.964e-06,,,,,Horizontal Delay,2.964e-06
Sample Interval,8e-10,,,,,Sample Interval,8e-10
Record Length,10000,,,,,Record Length,10000
Gating,0.0% to 100.0%,,,,,Gating,0.0% to 100.0%
Probe Attenuation,500,50,10,100,,Probe Attenuation,1
Vertical Units,V,V,A,A,,Vertical Units,Ws
Vertical Offset,0,0,0,0,,Vertical Offset,0
Vertical Scale,500,25,20,20,,Vertical Scale,0.001
Vertical Position,1.98,0.4,-2,-3.92,,Vertical Position,-1.78835
,,,,,,,
,,,,,,,
,,,,,,,
Label,Vds,Vge,Isw,Il,,Label,Esw
TIME,CH1,CH2,CH3,CH4,,TIME,"MATH<INTG(CH1*CH3)>"
-7.8160e-07,370,-9,0.8,0,,-7.8160e-07,2.75707e-05
-7.8080e-07,390,-8,0,0,,-7.8080e-07,2.75707e-05
-7.8000e-07,410,-9,0.8,0.8,,-7.8000e-07,2.78832e-05
-7.7920e-07,390,-10,0.8,-0.8,,-7.7920e-07,2.80395e-05
-7.7840e-07,410,-9,-0.8,0,,-7.7840e-07,2.78832e-05
-7.7760e-07,410,-8,0,0,,-7.7760e-07,2.78832e-05
-7.7680e-07,410,-8,0.8,-0.8,,-7.7680e-07,2.80395e-05
-7.7600e-07,410,-9,0,0,,-7.7600e-07,2.80395e-05
-7.7520e-07,390,-8,0,0.8,,-7.7520e-07,2.80395e-05
-7.7440e-07,410,-9,0,0,,-7.7440e-07,2.80395e-05
-7.7360e-07,410,-9,0,0,,-7.7360e-07,2.80395e-05
-7.7280e-07,390,-9,1.6,0.8,,-7.7280e-07,2.86645e-05
-7.7200e-07,390,-9,0,0,,-7.7200e-07,2.86645e-05
-7.7120e-07,390,-8,0,-0.8,,-7.7120e-07,2.86645e-05
-7.7040e-07,390,-10,0,-0.8,,-7.7040e-07,2.86645e-05
-7.6960e-07,390,-8,0.8,0,,-7.6960e-07,2.88207e-05
-7.6880e-07,410,-8,0,0,,-7.6880e-07,2.88207e-05
-7.6800e-07,410,-9,0.8,0,,-7.6800e-07,2.91332e-05
-7.6720e-07,410,-9,0,0,,-7.6720e-07,2.91332e-05
-7.6640e-07,370,-9,0.8,0,,-7.6640e-07,2.92895e-05
-7.6560e-07,410,-9,0,0.8,,-7.6560e-07,2.92895e-05
-7.6480e-07,390,-9,0.8,0,,-7.6480e-07,2.9602e-05
-7.6400e-07,370,-9,0,0,,-7.6400e-07,2.9602e-05
-7.6320e-07,410,-10,0,0,,-7.6320e-07,2.9602e-05
-7.6240e-07,410,-10,-0.8,0,,-7.6240e-07,2.92895e-05
-7.6160e-07,390,-8,0.8,0,,-7.6160e-07,2.9602e-05
-7.6080e-07,410,-8,0.8,0,,-7.6080e-07,2.99145e-05
-7.6000e-07,370,-8,0.8,0.8,,-7.6000e-07,3.00707e-05
-7.5920e-07,390,-10,0,0,,-7.5920e-07,3.00707e-05
-7.5840e-07,390,-9,0.8,0,,-7.5840e-07,3.03832e-05
-7.5760e-07,390,-10,0,0,,-7.5760e-07,3.03832e-05
-7.5680e-07,390,-10,0,0,,-7.5680e-07,3.03832e-05
-7.5600e-07,370,-9,-0.8,0,,-7.5600e-07,3.00707e-05
-7.5520e-07,390,-9,0,0,,-7.5520e-07,3.00707e-05
-7.5440e-07,390,-9,0,0,,-7.5440e-07,3.00707e-05
-7.5360e-07,390,-9,-0.8,-0.8,,-7.5360e-07,2.99145e-05
-7.5280e-07,410,-9,0,0,,-7.5280e-07,2.99145e-05
-7.5200e-07,390,-9,0,0,,-7.5200e-07,2.99145e-05
-7.5120e-07,390,-9,0.8,0,,-7.5120e-07,3.00707e-05
-7.5040e-07,390,-9,0,0.8,,-7.5040e-07,3.00707e-05
-7.4960e-07,390,-9,0,0,,-7.4960e-07,3.00707e-05
-7.4880e-07,390,-8,0.8,0,,-7.4880e-07,3.03832e-05
-7.4800e-07,410,-10,0,0,,-7.4800e-07,3.03832e-05
-7.4720e-07,390,-10,0.8,0,,-7.4720e-07,3.05395e-05
-7.4640e-07,410,-10,-0.8,0,,-7.4640e-07,3.03832e-05
-7.4560e-07,410,-10,-0.8,-0.8,,-7.4560e-07,3.00707e-05
-7.4480e-07,390,-9,0,-0.8,,-7.4480e-07,3.00707e-05
-7.4400e-07,390,-8,0.8,-0.8,,-7.4400e-07,3.03832e-05
-7.4320e-07,410,-9,0.8,0,,-7.4320e-07,3.05395e-05
-7.4240e-07,410,-9,0,0.8,,-7.4240e-07,3.05395e-05
-7.4160e-07,410,-9,-0.8,0,,-7.4160e-07,3.03832e-05
-7.4080e-07,370,-9,0.8,0,,-7.4080e-07,3.05395e-05
-7.4000e-07,390,-9,0.8,-0.8,,-7.4000e-07,3.0852e-05
-7.3920e-07,410,-9,0,0,,-7.3920e-07,3.0852e-05
-7.3840e-07,390,-8,0.8,0,,-7.3840e-07,3.10082e-05
-7.3760e-07,410,-9,0,0,,-7.3760e-07,3.10082e-05
-7.3680e-07,410,-9,0,-0.8,,-7.3680e-07,3.10082e-05
-7.3600e-07,370,-9,0,0,,-7.3600e-07,3.10082e-05
-7.3520e-07,390,-10,0.8,-0.8,,-7.3520e-07,3.13207e-05
-7.3440e-07,390,-9,0,0,,-7.3440e-07,3.13207e-05
-7.3360e-07,390,-10,0,-0.8,,-7.3360e-07,3.13207e-05
-7.3280e-07,370,-9,0,0,,-7.3280e-07,3.13207e-05
-7.3200e-07,390,-9,0,0,,-7.3200e-07,3.13207e-05
-7.3120e-07,370,-9,0.8,0.8,,-7.3120e-07,3.1477e-05
-7.3040e-07,390,-9,0,0,,-7.3040e-07,3.1477e-05
-7.2960e-07,390,-7,0,0,,-7.2960e-07,3.1477e-05
-7.2880e-07,410,-10,0,0,,-7.2880e-07,3.1477e-05
-7.2800e-07,390,-9,0.8,0,,-7.2800e-07,3.17895e-05
-7.2720e-07,390,-9,0,0,,-7.2720e-07,3.17895e-05
-7.2640e-07,390,-9,0,0,,-7.2640e-07,3.17895e-05
-7.2560e-07,370,-9,0.8,0,,-7.2560e-07,3.19457e-05
-7.2480e-07,370,-8,0,0,,-7.2480e-07,3.19457e-05
-7.2400e-07,370,-9,-0.8,0,,-7.2400e-07,3.17895e-05
-7.2320e-07,390,-10,0.8,0.8,,-7.2320e-07,3.2102e-05
-7.2240e-07,390,-9,0,0,,-7.2240e-07,3.2102e-05
-7.2160e-07,390,-8,0,0,,-7.2160e-07,3.2102e-05
-7.2080e-07,370,-10,0,0,,-7.2080e-07,3.2102e-05
-7.2000e-07,390,-9,0.8,0,,-7.2000e-07,3.22582e-05
-7.1920e-07,390,-10,0.8,0,,-7.1920e-07,3.25707e-05
-7.1840e-07,390,-10,0.8,-0.8,,-7.1840e-07,3.2727e-05
-7.1760e-07,390,-9,0,0,,-7.1760e-07,3.2727e-05
-7.1680e-07,390,-9,0.8,0.8,,-7.1680e-07,3.30395e-05
-7.1600e-07,390,-9,0,0.8,,-7.1600e-07,3.30395e-05
-7.1520e-07,390,-9,0,0,,-7.1520e-07,3.30395e-05
-7.1440e-07,370,-9,0,-0.8,,-7.1440e-07,3.30395e-05
-7.1360e-07,410,-9,0,-0.8,,-7.1360e-07,3.30395e-05
-7.1280e-07,390,-9,0.8,0,,-7.1280e-07,3.3352e-05
-7.1200e-07,410,-10,0,0,,-7.1200e-07,3.3352e-05
-7.1120e-07,410,-9,0,0,,-7.1120e-07,3.3352e-05
-7.1040e-07,390,-10,0,-0.8,,-7.1040e-07,3.3352e-05
-7.0960e-07,390,-8,0.8,0,,-7.0960e-07,3.35082e-05
-7.0880e-07,390,-9,0,0,,-7.0880e-07,3.35082e-05
-7.0800e-07,390,-9,0.8,0,,-7.0800e-07,3.38207e-05
-7.0720e-07,390,-9,0,0,,-7.0720e-07,3.38207e-05
-7.0640e-07,410,-9,0,0,,-7.0640e-07,3.38207e-05
-7.0560e-07,370,-9,0.8,0.8,,-7.0560e-07,3.3977e-05
-7.0480e-07,370,-8,-0.8,0,,-7.0480e-07,3.38207e-05
-7.0400e-07,370,-9,0.8,-0.8,,-7.0400e-07,3.3977e-05
-7.0320e-07,390,-10,0,0.8,,-7.0320e-07,3.3977e-05
-7.0240e-07,390,-8,0.8,0,,-7.0240e-07,3.42895e-05
-7.0160e-07,430,-9,0.8,0.8,,-7.0160e-07,3.4602e-05
-7.0080e-07,390,-9,0,-0.8,,-7.0080e-07,3.4602e-05
-7.0000e-07,390,-9,0,-0.8,,-7.0000e-07,3.4602e-05
-6.9920e-07,390,-9,0.8,0,,-6.9920e-07,3.47582e-05
-6.9840e-07,410,-10,0,0,,-6.9840e-07,3.47582e-05
-6.9760e-07,390,-9,0.8,0,,-6.9760e-07,3.50707e-05
-6.9680e-07,390,-10,0,0.8,,-6.9680e-07,3.50707e-05
-6.9600e-07,390,-10,0,0,,-6.9600e-07,3.50707e-05
-6.9520e-07,390,-10,0,0,,-6.9520e-07,3.50707e-05
-6.9440e-07,370,-8,-0.8,0,,-6.9440e-07,3.47582e-05
-6.9360e-07,410,-9,0.8,0.8,,-6.9360e-07,3.50707e-05
-6.9280e-07,390,-8,0,0.8,,-6.9280e-07,3.50707e-05
-6.9200e-07,410,-9,0,0,,-6.9200e-07,3.50707e-05
-6.9120e-07,390,-9,0.8,-0.8,,-6.9120e-07,3.53832e-05
-6.9040e-07,370,-10,0,0,,-6.9040e-07,3.53832e-05
-6.8960e-07,410,-10,0.8,-0.8,,-6.8960e-07,3.55395e-05
-6.8880e-07,390,-9,0,0,,-6.8880e-07,3.55395e-05
-6.8800e-07,370,-10,0,-0.8,,-6.8800e-07,3.55395e-05
-6.8720e-07,390,-9,0,-0.8,,-6.8720e-07,3.55395e-05
-6.8640e-07,370,-9,0,0,,-6.8640e-07,3.55395e-05
-6.8560e-07,390,-10,0.8,0,,-6.8560e-07,3.5852e-05
-6.8480e-07,410,-9,-0.8,0,,-6.8480e-07,3.55395e-05
-6.8400e-07,390,-9,0.8,0,,-6.8400e-07,3.5852e-05
-6.8320e-07,390,-10,0,0,,-6.8320e-07,3.5852e-05
-6.8240e-07,410,-10,0,-0.8,,-6.8240e-07,3.5852e-05
-6.8160e-07,390,-9,0,0,,-6.8160e-07,3.5852e-05
-6.8080e-07,390,-9,0,0,,-6.8080e-07,3.5852e-05
-6.8000e-07,410,-10,0,0.8,,-6.8000e-07,3.5852e-05
-6.7920e-07,410,-8,0,0,,-6.7920e-07,3.5852e-05
-6.7840e-07,390,-10,0,0,,-6.7840e-07,3.5852e-05
-6.7760e-07,390,-9,0,0,,-6.7760e-07,3.5852e-05
-6.7680e-07,390,-10,0.8,0.8,,-6.7680e-07,3.60082e-05
-6.7600e-07,390,-9,0,0,,-6.7600e-07,3.60082e-05
-6.7520e-07,390,-10,0.8,0.8,,-6.7520e-07,3.63207e-05
-6.7440e-07,390,-9,0,0,,-6.7440e-07,3.63207e-05
-6.7360e-07,410,-10,0.8,0,,-6.7360e-07,3.66332e-05
-6.7280e-07,390,-9,0.8,0,,-6.7280e-07,3.67895e-05
-6.7200e-07,390,-8,0,0,,-6.7200e-07,3.67895e-05
-6.7120e-07,390,-9,0,0,,-6.7120e-07,3.67895e-05
-6.7040e-07,410,-10,0,0,,-6.7040e-07,3.67895e-05
-6.6960e-07,390,-9,0,-0.8,,-6.6960e-07,3.67895e-05
-6.6880e-07,390,-10,0,0,,-6.6880e-07,3.67895e-05
-6.6800e-07,370,-8,0,0,,-6.6800e-07,3.67895e-05
-6.6720e-07,390,-9,0.8,0,,-6.6720e-07,3.7102e-05
-6.6640e-07,370,-10,0,0,,-6.6640e-07,3.7102e-05
-6.6560e-07,390,-9,0,-0.8,,-6.6560e-07,3.7102e-05
-6.6480e-07,410,-10,0,0,,-6.6480e-07,3.7102e-05
-6.6400e-07,390,-8,0,0,,-6.6400e-07,3.7102e-05
-6.6320e-07,390,-9,0.8,-0.8,,-6.6320e-07,3.72582e-05
-6.6240e-07,370,-9,0,-0.8,,-6.6240e-07,3.72582e-05
-6.6160e-07,390,-9,0,0,,-6.6160e-07,3.72582e-05
-6.6080e-07,410,-10,0.8,-0.8,,-6.6080e-07,3.75707e-05
-6.6000e-07,390,-10,0,-0.8,,-6.6000e-07,3.75707e-05
-6.5920e-07,390,-9,0.8,0,,-6.5920e-07,3.78832e-05
-6.5840e-07,370,-8,0,-0.8,,-6.5840e-07,3.78832e-05
-6.5760e-07,390,-9,1.6,0,,-6.5760e-07,3.8352e-05
-6.5680e-07,390,-10,0,-0.8,,-6.5680e-07,3.8352e-05
-6.5600e-07,370,-9,0,-0.8,,-6.5600e-07,3.8352e-05
-6.5520e-07,390,-9,0,0,,-6.5520e-07,3.8352e-05
-6.5440e-07,390,-10,-0.8,-0.8,,-6.5440e-07,3.80395e-05
-6.5360e-07,390,-10,0.8,-0.8,,-6.5360e-07,3.8352e-05
-6.5280e-07,390,-9,0.8,0,,-6.5280e-07,3.86645e-05
-6.5200e-07,370,-9,-0.8,0,,-6.5200e-07,3.8352e-05
-6.5120e-07,410,-9,0,0,,-6.5120e-07,3.8352e-05
-6.5040e-07,390,-9,0,-0.8,,-6.5040e-07,3.8352e-05
-6.4960e-07,410,-8,0,0,,-6.4960e-07,3.8352e-05
-6.4880e-07,390,-10,0,0,,-6.4880e-07,3.8352e-05
-6.4800e-07,370,-9,0,-0.8,,-6.4800e-07,3.8352e-05
-6.4720e-07,390,-9,0.8,0,,-6.4720e-07,3.86645e-05
-6.4640e-07,390,-8,-0.8,0,,-6.4640e-07,3.8352e-05
-6.4560e-07,410,-9,0,0,,-6.4560e-07,3.8352e-05
-6.4480e-07,410,-9,0,-0.8,,-6.4480e-07,3.8352e-05
-6.4400e-07,390,-9,0,0,,-6.4400e-07,3.8352e-05
-6.4320e-07,390,-8,0,0,,-6.4320e-07,3.8352e-05
-6.4240e-07,390,-9,0,0.8,,-6.4240e-07,3.8352e-05
-6.4160e-07,390,-10,0,-0.8,,-6.4160e-07,3.8352e-05
-6.4080e-07,390,-9,0.8,0,,-6.4080e-07,3.86645e-05
-6.4000e-07,390,-9,0,0,,-6.4000e-07,3.86645e-05
-6.3920e-07,390,-9,0.8,-0.8,,-6.3920e-07,3.88207e-05
-6.3840e-07,410,-9,0,0,,-6.3840e-07,3.88207e-05
-6.3760e-07,390,-9,0.8,-0.8,,-6.3760e-07,3.91332e-05
-6.3680e-07,390,-9,1.6,-0.8,,-6.3680e-07,3.9602e-05
-6.3600e-07,410,-9,0.8,0,,-6.3600e-07,3.99145e-05
-6.3520e-07,370,-9,0,0,,-6.3520e-07,3.99145e-05
-6.3440e-07,390,-9,0.8,0,,-6.3440e-07,4.00707e-05
-6.3360e-07,390,-9,-0.8,0,,-6.3360e-07,3.99145e-05
-6.3280e-07,390,-9,0,0,,-6.3280e-07,3.99145e-05
-6.3200e-07,390,-10,0,0,,-6.3200e-07,3.99145e-05
-6.3120e-07,390,-8,0,-0.8,,-6.3120e-07,3.99145e-05
-6.3040e-07,410,-9,0.8,-0.8,,-6.3040e-07,4.00707e-05
-6.2960e-07,390,-9,0.8,0,,-6.2960e-07,4.03832e-05
-6.2880e-07,410,-9,0.8,0,,-6.2880e-07,4.06957e-05
-6.2800e-07,390,-9,0,-0.8,,-6.2800e-07,4.06957e-05
-6.2720e-07,390,-9,0.8,0,,-6.2720e-07,4.0852e-05
-6.2640e-07,390,-10,0,0.8,,-6.2640e-07,4.0852e-05
-6.2560e-07,370,-9,0,0,,-6.2560e-07,4.0852e-05
-6.2480e-07,390,-9,0,0,,-6.2480e-07,4.0852e-05
-6.2400e-07,410,-9,0,0,,-6.2400e-07,4.0852e-05
-6.2320e-07,390,-8,0,0,,-6.2320e-07,4.0852e-05
-6.2240e-07,390,-8,0,-0.8,,-6.2240e-07,4.0852e-05
-6.2160e-07,410,-9,0.8,0.8,,-6.2160e-07,4.11645e-05
-6.2080e-07,410,-9,0,-0.8,,-6.2080e-07,4.11645e-05
-6.2000e-07,410,-9,0.8,0,,-6.2000e-07,4.1477e-05
-6.1920e-07,410,-10,1.6,0,,-6.1920e-07,4.19457e-05
-6.1840e-07,370,-10,0.8,0.8,,-6.1840e-07,4.2102e-05
-6.1760e-07,410,-8,0,0,,-6.1760e-07,4.2102e-05
-6.1680e-07,410,-9,0,-0.8,,-6.1680e-07,4.2102e-05
-6.1600e-07,370,-9,0,0,,-6.1600e-07,4.2102e-05
-6.1520e-07,390,-9,0.8,0,,-6.1520e-07,4.24145e-05
-6.1440e-07,410,-8,0,0,,-6.1440e-07,4.24145e-05
-6.1360e-07,410,-10,0.8,0,,-6.1360e-07,4.2727e-05
-6.1280e-07,390,-9,0.8,-0.8,,-6.1280e-07,4.28832e-05
-6.1200e-07,410,-10,0,0,,-6.1200e-07,4.28832e-05
-6.1120e-07,390,-9,0.8,0,,-6.1120e-07,4.31957e-05
-6.1040e-07,390,-9,0,0,,-6.1040e-07,4.31957e-05
-6.0960e-07,390,-9,0.8,0,,-6.0960e-07,4.35082e-05
-6.0880e-07,410,-9,0.8,0,,-6.0880e-07,4.36645e-05
-6.0800e-07,410,-9,0,0,,-6.0800e-07,4.36645e-05
-6.0720e-07,390,-8,0,0,,-6.0720e-07,4.36645e-05
-6.0640e-07,370,-9,0,0.8,,-6.0640e-07,4.36645e-05
-6.0560e-07,390,-10,0.8,-0.8,,-6.0560e-07,4.3977e-05
-6.0480e-07,370,-9,0,0,,-6.0480e-07,4.3977e-05
-6.0400e-07,410,-8,0,0,,-6.0400e-07,4.3977e-05
-6.0320e-07,410,-10,0,-0.8,,-6.0320e-07,4.3977e-05
-6.0240e-07,410,-9,0,0,,-6.0240e-07,4.3977e-05
-6.0160e-07,410,-8,0.8,0,,-6.0160e-07,4.41332e-05
-6.0080e-07,390,-9,0,0,,-6.0080e-07,4.41332e-05
-6.0000e-07,390,-8,0,-0.8,,-6.0000e-07,4.41332e-05
-5.9920e-07,410,-9,0,0.8,,-5.9920e-07,4.41332e-05
-5.9840e-07,410,-9,0,0,,-5.9840e-07,4.41332e-05
-5.9760e-07,410,-9,0,-0.8,,-5.9760e-07,4.41332e-05
-5.9680e-07,390,-8,0,0,,-5.9680e-07,4.41332e-05
-5.9600e-07,410,-9,0,0,,-5.9600e-07,4.41332e-05
-5.9520e-07,390,-10,0.8,-0.8,,-5.9520e-07,4.44457e-05
-5.9440e-07,410,-9,0.8,0,,-5.9440e-07,4.47582e-05
-5.9360e-07,410,-9,0,-0.8,,-5.9360e-07,4.47582e-05
-5.9280e-07,390,-9,0,-0.8,,-5.9280e-07,4.47582e-05
-5.9200e-07,410,-8,-0.8,0,,-5.9200e-07,4.44457e-05
-5.9120e-07,390,-9,0.8,-0.8,,-5.9120e-07,4.47582e-05
-5.9040e-07,390,-9,0,-0.8,,-5.9040e-07,4.47582e-05
-5.8960e-07,390,-9,0.8,-0.8,,-5.8960e-07,4.49145e-05
-5.8880e-07,370,-9,0,-0.8,,-5.8880e-07,4.49145e-05
-5.8800e-07,390,-10,0.8,0,,-5.8800e-07,4.5227e-05
-5.8720e-07,390,-8,0,-0.8,,-5.8720e-07,4.5227e-05
-5.8640e-07,390,-10,0.8,0,,-5.8640e-07,4.53832e-05
-5.8560e-07,390,-9,0,0.8,,-5.8560e-07,4.53832e-05
-5.8480e-07,390,-8,0,0,,-5.8480e-07,4.53832e-05
-5.8400e-07,370,-9,0,0,,-5.8400e-07,4.53832e-05
-5.8320e-07,410,-9,0.8,0,,-5.8320e-07,4.56957e-05
-5.8240e-07,410,-9,0,0,,-5.8240e-07,4.56957e-05
-5.8160e-07,390,-10,0,0,,-5.8160e-07,4.56957e-05
-5.8080e-07,370,-9,0,0,,-5.8080e-07,4.56957e-05
-5.8000e-07,410,-9,1.6,0,,-5.8000e-07,4.61645e-05
-5.7920e-07,410,-9,0,0,,-5.7920e-07,4.61645e-05
-5.7840e-07,390,-9,0,0,,-5.7840e-07,4.61645e-05
-5.7760e-07,390,-10,0,0,,-5.7760e-07,4.61645e-05
-5.7680e-07,370,-10,0,0,,-5.7680e-07,4.61645e-05
-5.7600e-07,390,-8,-0.8,0,,-5.7600e-07,4.60082e-05
-5.7520e-07,370,-8,0,0,,-5.7520e-07,4.60082e-05
-5.7440e-07,410,-10,0,-0.8,,-5.7440e-07,4.60082e-05
-5.7360e-07,390,-9,0,0,,-5.7360e-07,4.60082e-05
-5.7280e-07,390,-9,-0.8,-0.8,,-5.7280e-07,4.56957e-05
-5.7200e-07,410,-8,0,0,,-5.7200e-07,4.56957e-05
-5.7120e-07,410,-9,0.8,-0.8,,-5.7120e-07,4.60082e-05
-5.7040e-07,410,-9,-0.8,0,,-5.7040e-07,4.56957e-05
-5.6960e-07,410,-8,0,0,,-5.6960e-07,4.56957e-05
-5.6880e-07,410,-10,0,0,,-5.6880e-07,4.56957e-05
-5.6800e-07,390,-9,-0.8,-0.8,,-5.6800e-07,4.55395e-05
-5.6720e-07,390,-8,0,0,,-5.6720e-07,4.55395e-05
-5.6640e-07,390,-9,0.8,-0.8,,-5.6640e-07,4.56957e-05
-5.6560e-07,410,-9,0.8,0,,-5.6560e-07,4.60082e-05
-5.6480e-07,390,-8,0,0,,-5.6480e-07,4.60082e-05
-5.6400e-07,390,-9,0,-0.8,,-5.6400e-07,4.60082e-05
-5.6320e-07,370,-10,0,0,,-5.6320e-07,4.60082e-05
-5.6240e-07,390,-9,0,0,,-5.6240e-07,4.60082e-05
-5.6160e-07,390,-9,0,0,,-5.6160e-07,4.60082e-05
-5.6080e-07,390,-10,0,0.8,,-5.6080e-07,4.60082e-05
-5.6000e-07,390,-10,0.8,0,,-5.6000e-07,4.63207e-05
-5.5920e-07,370,-9,0,-0.8,,-5.5920e-07,4.63207e-05
-5.5840e-07,390,-9,-0.8,-0.8,,-5.5840e-07,4.60082e-05
-5.5760e-07,390,-8,0.8,-0.8,,-5.5760e-07,4.63207e-05
-5.5680e-07,410,-9,0,0,,-5.5680e-07,4.63207e-05
-5.5600e-07,390,-9,0,0.8,,-5.5600e-07,4.63207e-05
-5.5520e-07,390,-8,0,0,,-5.5520e-07,4.63207e-05
-5.5440e-07,390,-9,0,-0.8,,-5.5440e-07,4.63207e-05
-5.5360e-07,390,-8,0,-0.8,,-5.5360e-07,4.63207e-05
-5.5280e-07,410,-9,0,0,,-5.5280e-07,4.63207e-05
-5.5200e-07,390,-9,0,0,,-5.5200e-07,4.63207e-05
-5.5120e-07,390,-9,0.8,0,,-5.5120e-07,4.6477e-05
-5.5040e-07,390,-10,0,-0.8,,-5.5040e-07,4.6477e-05
-5.4960e-07,390,-10,0,0,,-5.4960e-07,4.6477e-05
-5.4880e-07,370,-9,0.8,0,,-5.4880e-07,4.67895e-05
-5.4800e-07,390,-9,0,0,,-5.4800e-07,4.67895e-05
-5.4720e-07,410,-9,0,-0.8,,-5.4720e-07,4.67895e-05
-5.4640e-07,410,-9,0,-0.8,,-5.4640e-07,4.67895e-05
-5.4560e-07,410,-10,0.8,-0.8,,-5.4560e-07,4.69457e-05
-5.4480e-07,390,-9,0,0,,-5.4480e-07,4.69457e-05
-5.4400e-07,410,-10,0,0,,-5.4400e-07,4.69457e-05
-5.4320e-07,390,-9,0.8,0,,-5.4320e-07,4.72582e-05
-5.4240e-07,410,-9,0,0,,-5.4240e-07,4.72582e-05
-5.4160e-07,390,-9,0,0,,-5.4160e-07,4.72582e-05
-5.4080e-07,430,-9,0,0,,-5.4080e-07,4.72582e-05
-5.4000e-07,390,-10,0.8,0,,-5.4000e-07,4.75707e-05
-5.3920e-07,390,-9,0.8,0,,-5.3920e-07,4.7727e-05
-5.3840e-07,390,-9,0,0,,-5.3840e-07,4.7727e-05
-5.3760e-07,410,-9,0,-0.8,,-5.3760e-07,4.7727e-05
-5.3680e-07,410,-10,0.8,0,,-5.3680e-07,4.80395e-05
-5.3600e-07,390,-9,0,0,,-5.3600e-07,4.80395e-05
-5.3520e-07,410,-9,0,-0.8,,-5.3520e-07,4.80395e-05
-5.3440e-07,390,-8,0,0,,-5.3440e-07,4.80395e-05
-5.3360e-07,370,-9,0.8,0,,-5.3360e-07,4.81957e-05
-5.3280e-07,390,-9,0.8,0,,-5.3280e-07,4.85082e-05
-5.3200e-07,390,-9,0.8,0,,-5.3200e-07,4.88207e-05
-5.3120e-07,390,-9,0,0,,-5.3120e-07,4.88207e-05
-5.3040e-07,410,-10,0.8,0,,-5.3040e-07,4.8977e-05
-5.2960e-07,410,-9,0.8,-0.8,,-5.2960e-07,4.92895e-05
-5.2880e-07,410,-10,0,0,,-5.2880e-07,4.92895e-05
-5.2800e-07,410,-9,0.8,-0.8,,-5.2800e-07,4.9602e-05
-5.2720e-07,410,-9,0,-0.8,,-5.2720e-07,4.9602e-05
-5.2640e-07,410,-8,0.8,-0.8,,-5.2640e-07,4.97582e-05
-5.2560e-07,410,-9,0,-0.8,,-5.2560e-07,4.97582e-05
-5.2480e-07,390,-9,0,0,,-5.2480e-07,4.97582e-05
-5.2400e-07,390,-9,0,0,,-5.2400e-07,4.97582e-05
-5.2320e-07,410,-9,0.8,0.8,,-5.2320e-07,5.00707e-05
-5.2240e-07,390,-9,0.8,0,,-5.2240e-07,5.03832e-05
-5.2160e-07,390,-9,0.8,-0.8,,-5.2160e-07,5.05395e-05
-5.2080e-07,410,-9,0.8,0,,-5.2080e-07,5.0852e-05
-5.2000e-07,390,-8,0,0,,-5.2000e-07,5.0852e-05
-5.1920e-07,390,-8,0,0,,-5.1920e-07,5.0852e-05
-5.1840e-07,390,-9,0.8,0,,-5.1840e-07,5.10082e-05
-5.1760e-07,410,-9,0,0,,-5.1760e-07,5.10082e-05
-5.1680e-07,410,-10,0,0,,-5.1680e-07,5.10082e-05
-5.1600e-07,390,-8,0.8,0,,-5.1600e-07,5.13207e-05
-5.1520e-07,390,-8,0.8,-0.8,,-5.1520e-07,5.16332e-05
-5.1440e-07,390,-9,0,0,,-5.1440e-07,5.16332e-05
-5.1360e-07,390,-9,0.8,-0.8,,-5.1360e-07,5.17895e-05
-5.1280e-07,390,-10,0,0,,-5.1280e-07,5.17895e-05
-5.1200e-07,390,-8,0.8,0,,-5.1200e-07,5.2102e-05
-5.1120e-07,350,-9,0,-0.8,,-5.1120e-07,5.2102e-05
-5.1040e-07,410,-9,-0.8,0,,-5.1040e-07,5.17895e-05
-5.0960e-07,390,-9,0,0,,-5.0960e-07,5.17895e-05
-5.0880e-07,390,-10,0.8,0,,-5.0880e-07,5.2102e-05
-5.0800e-07,390,-9,0,0,,-5.0800e-07,5.2102e-05
-5.0720e-07,370,-9,0,0,,-5.0720e-07,5.2102e-05
-5.0640e-07,410,-8,0.8,0,,-5.0640e-07,5.22582e-05
-5.0560e-07,410,-9,0.8,0,,-5.0560e-07,5.25707e-05
-5.0480e-07,410,-10,0,0,,-5.0480e-07,5.25707e-05
-5.0400e-07,410,-9,0,0.8,,-5.0400e-07,5.25707e-05
-5.0320e-07,410,-10,0,0,,-5.0320e-07,5.25707e-05
-5.0240e-07,370,-8,0.8,-0.8,,-5.0240e-07,5.28832e-05
-5.0160e-07,390,-10,0,0,,-5.0160e-07,5.28832e-05
-5.0080e-07,410,-9,0,-0.8,,-5.0080e-07,5.28832e-05
-5.0000e-07,410,-10,0,-0.8,,-5.0000e-07,5.28832e-05
-4.9920e-07,390,-9,0,0,,-4.9920e-07,5.28832e-05
-4.9840e-07,370,-9,0,-0.8,,-4.9840e-07,5.28832e-05
-4.9760e-07,410,-9,0,-0.8,,-4.9760e-07,5.28832e-05
-4.9680e-07,390,-9,0,-0.8,,-4.9680e-07,5.28832e-05
